title,creator,date,description,coverage,subject,latitude,longitude,type,format,donor,object-id,repo-id
One Legged Lumberjack,I.V. Anderson,1927-01-01,"A lumberjack named Callahan, who worked for Ohio Match Company, standing in a log chute. The photo was taken at Burnt Cabin Creek in the Coeur d'Alene National Forest. The man's name was mentioned in a letter from Strong to Webb on May 4th 1970.","Burnt Cabin Mine, Kootenai County, Idaho, United States",lumbermen; handicapped;  chutes;,47.7668,-116.5806,Image;StillImage,image/jpg,,50,whitepine
Champion Women Sawyers,New York Daily Mirror,1934-01-01,"Champion sawyers Ruth Turcotte (left) & June DeGraff (right) sawing a dead elm tree in Central Park, New York. Newspaper clipping. Courtesy Ruth Hoerschgen Turcotte, Rose Lake, Idaho.","Central Park, New York County, New York, United States",lumbermen; women; Ulmus (genus); winners; clippings (information artifacts);,40.783,-73.9651,Image;StillImage,image/jpg,,51,whitepine
Milwaukee Lumber Company Log Train and Crew,,1913-01-01,"East Fork St. Joe-Big Creek drainage. Courtesy of the Superior Publishing Company in Seattle, Washington.","East Fork Big Creek, Latah County, Idaho, United States",railroad (infrastructure); steam locomotives; flatcars; log (wood); group portraits; blue collar workers;,46.9906,-116.7001,Image;StillImage,image/jpg,,52,whitepine
Corliss Steam Engine and Sign,Neil Fullerton,1967-04-15,"Corliss Steam Engine sign and 'The Big Wheel' in Newport, Washington.","Newport, Pend Oreille County, Washington, United States",information signs; steam engines (engines);,48.1819,-117.0354,Image;StillImage,image/jpg,,53,whitepine
Champion Women Sawyers,,1934-01-01,"Ruth Turcotte (left) with saw and June DeGraff (right) with axe, in Rose Lake, Idaho. A crowd of spectators are in the background. Courtesy of Ruth Hoerschger Turcotte.","Rose Lake, Kootenai County, Idaho, United States",group portraits; contests; winners; lumbermen; women;,47.532,-116.4728,Image;StillImage,image/jpg,,54,whitepine
Loading Railway Cars,Neil Fullerton,1923-01-01,"Two men using an 'A' frame to load railway cars, near Prichard, Idaho.","Prichard, Shoshone County, Idaho, United States",railroad (infrastructure); flatcars; freight cars; log (wood); arch;,47.6563,-115.9768,Image;StillImage,image/jpg,,55,whitepine
Fort Coeur d'Alene,,1884-01-01,A view of Fort Coeur d'Alene (later Fort Sherman) and the mouth of the Coeur D'Alene River.,"North Idaho College, Kootenai County, Idaho, United States",fort; snow; winter;,47.6875,-116.796,Image;StillImage,image/jpg,,57,whitepine
Lake Steamers Sign,Neil Fullerton,1967-04-17,"Lake Steamers historical marker. On Highway 10, east of Coeur d'Alene, Idaho. Sign reads as follows: ' Lake Steamers. Built by the Army in 1880 to carry hay and supplies for Fort Coeur d'Alene, the 'Amelia Wheaton' was the first of a long list of steamers on this lake. Commercial steam boating began in 1884 with the mining rush. In later years, fleets of tall-funneled boats hauled freight, towed logs, and carried passengers and excursionists. Steamers served the lake and river communities until highways changed the transportation pattern.'","Silver Beach, Kootenai County, Idaho, United States",information signs;,47.648,-116.7358,Image;StillImage,image/jpg,,59,whitepine
Incline Railroad,R.N. Cunningham,1923-01-01,"Edward Rutledge Timber Company incline railroad along Marble Creek, near St. Joe National Forest. Photo is credited to the U.S.D.A. Forest Service.","Duplex Creek, Shoshone County, Idaho, United States",railroad (infrastructure);  forests (plant communities);,47.0915,-116.0068,Image;StillImage,image/jpg,,60,whitepine
Tugboat Towing Logs,Neil Fullerton,1942-06-06,Tugboat pulling logs from St. Maries River into St. Joe River.,"Saint Maries River, Benewah County, Idaho, United States",tugboats; rivers; log (wood); houseboats;,47.3165,-116.5556,Image;StillImage,image/jpg,,61,whitepine
Fresh Burn Near Slate Creek,,1930-01-01,"Fresh burn in the Slate Creek area, near the Little North Fork of the St. Joe River. The same area had also burned in the 1910 fire and was salvage logged. Courtesy of W. G. Guernsey.","Slate Creek, Latah County, Idaho, United States",forests (plant communities); fires (events);,46.999,-116.5371,Image;StillImage,image/jpg,,62,whitepine
Log Jam,Neil Fullerton,1938-04-18,"Log jam above drawbridge along Milwaukee Railroad tracks, St. Maries, Idaho.","Saint Maries River, Benewah County, Idaho, United States",log (wood); floods (natural events); railroad (infrastructure);,47.3167,-116.5549,Image;StillImage,image/jpg,,63,whitepine
Log Jam,Neil Fullerton,1938-04-18,"Log jam above drawbridge, St. Maries, Idaho.","Saint Maries River, Benewah County, Idaho, United States",log (wood); floods (natural events; railroad (infrastructure); rivers;,47.3167,-116.5549,Image;StillImage,image/jpg,,64,whitepine
Fire Damaged Lumber Yard,Neil Fullerton,1940-09-02,Rogers Lumber Company Yard at St. Maries after a plant fire. Note heat buckled rails.,"Saint Maries, Benewah County, Idaho, United States",lumberyards (stores); fires (events); railroads (infrastructure);,47.3142,-116.5634,Image;StillImage,image/jpg,,65,whitepine
December Flood,,1933-01-01,"Flood in St. Maries, Idaho. Taken in December.","Saint Maries, Benewah County, Idaho, United States",floods (natural events); rivers;,47.3142,-116.5634,Image;StillImage,image/jpg,,66,whitepine
"Flood in St. Maries, Idaho.",,1933-01-01,"A view of Milwaukee Lumber Company during flood, St. Maries, Idaho. Taken in December.","Saint Maries, Benewah County, Idaho, United States",lumberyards (stores); floods (natural events);,47.3142,-116.5634,Image;StillImage,image/jpg,,68,whitepine
Logging Camp,,1924-01-01,"Rose Lake Lumber Company, Falls Creek Camp. According to Dick Reed this was a typical camp of that time: capacity about 40 men, double deck single bunks, five bunkhouses, wash house, office, _ shack, kitchen and mess house, barn blacksmith shop, barn wood shack, and filers shack. Courtesy of Tom Reed, Coeur d'Alene.","Falls Creek, Shoshone County, Idaho, United States",lumber camps;,47.7461,-116.0209,Image;StillImage,image/jpg,,69,whitepine
Typical Logging Chute,,1915-01-01,"Typical log chute with tread for horses used in trailing, near Big Creek in the St. Joe River area. Courtesy of St. Maries Gazette-Record.","East Fork Big Creek, Latah County, Idaho, United States",chutes; log (wood);,46.9906,-116.7001,Image;StillImage,image/jpg,,70,whitepine
Horses Trailing Logs in Chute,I.V. Anderson,1928-06-23,Horses trailing logs in chute. Emerald Creek. Creek Camp #2.Credit to U.S.D.A. Forest Service.,"East Fork Emerald Creek, Benewah County, Idaho, United States",chutes; log (wood); draft horses;,47.0245,-116.329,Image;StillImage,image/jpg,,71,whitepine
Diamond Match Company Chute and Flume,,1928-01-01,Diamond Match Company chute and flume. Big Creek. Kaniksu National Forest.,"Fall Creek, Bonner County, Idaho, United States",chutes; flumes; forests (plant community);,48.3359,-116.1668,Image;StillImage,image/jpg,,72,whitepine
Team of Draft Horses,Trux' Truskowsky,1944-01-01,"Team of Percherons skidding corral poles driven by Kenneth Smith at the Tree Farm, Hayden Lake, Idaho.","Lake Hayden, Kootenai County, Idaho, United States",draft horses; log (wood); forests (plant communities);,47.7689,-116.7149,Image;StillImage,image/jpg,,73,whitepine
Horses Hauling by Flatboat,,1923-01-01,John Connors hauling logging supplies to the Winton Lumber Company convoys by flatboat and team on Coeur d'Alene River. Courtesy Mrs. Miles Robbins.,"Devils Elbow Background, Shoshone County, Idaho, United States",rivers; draft horses; boats;,47.7613,-116.0348,Image;StillImage,image/jpg,,74,whitepine
Horses Hauling by Flatboat,C.K. McHarg,1923-07-16,"Hauling logging supplies by flatboat and team up the North Fork of the Coeur d'Alene River, half mile above Prichard, Idaho. All logging supplies, including camp equipment and machinery, are being transported in this way. Logging railroad being constructed will replace this method.","Prichard Creek, Shoshone County, Idaho, United States",rivers; draft horses; boats;,47.6603,-115.9691,Image;StillImage,image/jpg,,75,whitepine
Tugboat Fleet,Kyle Walker Donated by the Coeur d'Alene Chamber of Commerce,1955-01-01,Lafferty Transportation Company diesel tugboats on Lake Coeur d'Alene.,"Black Bay, Kootenai County, Idaho, United States",tugboats; lakes (bodies of water); fleets;,47.5244,-116.8024,Image;StillImage,image/jpg,,76,whitepine
Oxen and Logging Crew,,1907-01-01,"Joseph Brown (with lead team of oxen) and his logging crew at Old Sanders, Benewah County, Idaho. Courtesy of Mrs. Day of Sanders, Idaho and Mrs. St. George of Fernwood, Idaho; daughters of Joseph Brown. According to Mrs. St. George the crew includes, with oxen left to right: Joe Brown and Nick Smith; in back left to right: John Jordan, Luther Laws, Charlie Gregg, Cyrus Magers, Mr. Nichols, and Sanford (Sandy) Brown.","Sanders, Benewah County, Idaho, United States",group portraits; log (wood); oxen;,47.107,-116.7965,Image;StillImage,image/jpg,,77,whitepine
White Pine Stand,Sidney Streator,1927-01-01,"Stand of white pine timber near Cascade Creek, Coeur d'Alene National Forest. Operation of Winton Lumber Company, Gibbs, Idaho.","Cascade Creek, Kootenai County, Idaho, United States",white pine (wood); forest plant communities);,47.7769,-116.478,Image;StillImage,image/jpg,,78,whitepine
White Pine Sale,,1940-01-01,"White pine Log Decks, Potlatch Forests Incorporated Sale Homestead Creek. Neil Fullerton with scale stick on deck of white pine logs, St. Joe National Forest. Taken in July. This sale was strictly a White Pine Sale except for a few choice Spruce and Larch which were taken from the road right away. Courtesy Neil Fullerton.","Baby Grand Mountain, Latah County, Idaho, United States",portraits; log (wood); sales events;  white pine (wood);,47.0041,-116.5056,Image;StillImage,image/jpg,,79,whitepine
Logs Exiting the Log Chute,Charles K. McHarg,1929-07-08,"Log hits the pond from the Delaney Creek chute, Little North Fork Coeur d'Alene river. Winton Lumber Company operations. Credit to U.S.D.A. Forest Service.","Delaney Creek, Kootenai County, Idaho, United States",flowage; log (wood); chutes; ponds (water);,47.744,-116.4291,Image;StillImage,image/jpg,,80,whitepine
Logs Exiting the Log Chute,C.H. Gregary,1920-01-01,"Milwaukee Lumber Company log chute, St. Joe National Forest. A man looks on as fire damaged logs are chuted to the log pond. Credit to U.S.D.A. Forest Service.","Rochat Creek, Benewah County, Idaho, United States",salvage logging; log (wood); flowage; chutes; ponds (water);,47.3288,-116.4556,Image;StillImage,image/jpg,,81,whitepine
Chute meets Flume,,1925-01-01,Winston Lumber Company Falls Creek Chute and Flume. According to Dick Reed this was a running chute most of the time  but a man and horse were kept near the junction in case the logs stopped before they got to the flume. Generally the logs entered the flume of their own momentum. Note the tow path to the left of the junction. The white spot is a plume of water thrown up when the log from the chute plunged into the water in the flume. You can also see another log in the chute about ready to hit the flume. Courtesy Tom Reed.,"Falls Creek, Shoshone County, Idaho, United States",chutes; log (wood); flumes;,47.7461,-116.0209,Image;StillImage,image/jpg,,82,whitepine
Holt Tractor Loaded with Logs,,1913-01-01,"Tractor ready to pull a load of logs to the river, Ray Rauch operation near Newport, Washington. Holt Caterpillar '60' Tractor pulling  'bummer', two wagons and three trailers loaded with a total 22,270 board feet of logs. Ray Rauch is the man wearing a vest. Courtesy Lester M. Tarbet.","Newport, Pend Oreille County, Washington, United States",logs (wood); crawler tractors; group portraits; draft horses;,48.1819,-117.0354,Image;StillImage,image/jpg,,83,whitepine
Sleigh Loaded with Logs,,1911-01-01,"Sleigh load of logs drawn by horses. Ray Rauch operation near Newport, Washington. Load is a total of 12,400 board feet log measure) Men are left to right: Walt Cooley, Sean Cooley, Seifers Golt, and Ray R. Rauch. The haul was 6 miles and was run twice a day. It cost $2.75 per mile to mill. Courtesy Lester M. Tarbet.","Newport, Pend Oreille County, Washington, United States",logs (wood); draft horses; snow; winter; group portraits; sleighs;,48.1819,-117.0354,Image;StillImage,image/jpg,,84,whitepine
Flume Crew Separating Logs,,1925-01-01,"Crew separating logs at the Rose Lake Lumber Company flume, Falls Creek. Courtesy of Tom Reed.","Falls Creek, Shoshone County, Idaho, United States",flumes; log (wood); blue collar workers;,47.7461,-116.0209,Image;StillImage,image/jpg,,85,whitepine
Pack String,,1925-01-01,"Kirtly & Stone mule pack string loaded with hay, 20 miles NE of Prichard, Idaho. The pack train is headed to Rose Lake. According to Dick Reed this was either the Falls Creek camp 2 or 3 of the Winton Lumber Company. Men are left to right: Bobby Sears, Bob Conners (packer in the 10 gallon hat), and an unidentified man.","Falls Creek, Shoshone County, Idaho, United States",mules (mammals); hay;,47.7461,-116.0209,Image;StillImage,image/jpg,,86,whitepine
Marianne Hensley,,1925-01-01,"Marianne Hensley, Spirit Lake, helping on logging operations which she does regularly with her husband. Courtesy of Mrs. Hensley.","Spirit Lake, Kootenai County, Idaho, United States",lumbermen; women; log (wood); draft horses;,47.9671,-116.8739,Image;StillImage,image/jpg,,87,whitepine
Falls Creek Flume,,1925-01-01,Flume on Falls Creek.,"Falls Creek, Shoshone County, Idaho, United States",flumes;,47.7461,-116.0209,Image;StillImage,image/jpg,,88,whitepine
Chute meets Flume,,1939-09-22,Neil Fullerton standing next to the Mica Creek trailing chute. This is where the chute landing met the Mica Creek trailing flume. Beginning of flume in background. St. Joe National Forest. Courtesy of Neil Fullerton.,"Mica Creek, Shoshone County, Idaho, United States",portraits; flumes; chutes; log (wood);,47.2686,-116.1363,Image;StillImage,image/jpg,,90,whitepine
Brickle Creek Flume,,1925-01-01,"Logs stacked on log deck and Brickle Creek flume of the Panhandle Lumber Company. Brickle Creek is west of Spirit Lake. Courtesy of Mrs. Richard E. Ferrell (widow of the noted North Idaho lumberjack preacher) Spokane, Washington.","Brickel Creek, Spokane County, Washington, United States",flumes; log (wood);,47.9285,-116.9887,Image;StillImage,image/jpg,,91,whitepine
Mica Creek Trailing Chute,,1939-09-22,Neil Fulleron at the Mica Creek Trailing Chute. This is where the chute landing met up with the Mica Creek Flume. Beginning of Flume can be seen in the background. Saint Joe National Forest.,"Mica Creek, Shoshone County, Idaho, United States",portraits; flumes; chutes; log (wood);,47.2686,-116.1363,Image;StillImage,image/jpg,,92,whitepine
Brickle Creek Flume,,1924-01-01,"Brickle Creek flume in operation, Panhandle Lumber Company. West of Spirit Lake, Idaho. This photo is from an old post card. Courtesy of Mrs. Richard E. Ferrell, Spokane, Washington.","Brickel Creek, Spokane County, Washington, United States",flumes; log (wood);,47.9285,-116.9887,Image;StillImage,image/jpg,,93,whitepine
Fred Herrick Flume,Clarence C. Strong,1966-01-01,Milwaukee Lumber Co. flume on Benewah Creek 50 years after construction (built in 1916).,"Benewah Creek, Benewah County, Idaho, United States",flumes; portraits;,47.2505,-116.7644,Image;StillImage,image/jpg,,94,whitepine
Skookum Creek Flume,K.D. Swan,1924-01-01,"From chute and rollway to flume, Winton Lumber Company on Skookum Creek. Credit to the U.S.D.A. Forest Service.","Skookum Creek, Kootenai County, Idaho, United States",flumes; log (wood); blue collar workers;,47.7408,-116.4745,Image;StillImage,image/jpg,,95,whitepine
Leiberg Creek Flume,W.C. Lowdermilk,1920-07-01,"Rolling logs into Leiberg Creek flume, Little North Fork Coeur d'Alene River, Coeur d'Alene National Forest. Credit to the U.S.D.A. Forest Service.","Leiberg Creek, Kootenai County, Idaho, United States",flumes; log (wood); blue collar workers;,47.715,-116.3825,Image;StillImage,image/jpg,,96,whitepine
Log Drive,Philip Neff,1921-07-18,Log drive on Coeur d'Alene River. Drivers working on a center. Photo credit to the U.S.D.A. Forest Service.,"North Fork Coeur d'Alene River, Shoshone County, Idaho, United States",log (wood); blue collar workers; rivers;,47.5645,-116.3138,Image;StillImage,image/jpg,,97,whitepine
"Sanders, Idaho",,1905-01-01,"A view of the town of Sanders, Idaho. Courtesy of Mrs. Day of New Sanders, Idaho.","Sanders, Benewah County, Idaho, United States",towns;,47.1066,-116.796,Image;StillImage,image/jpg,,98,whitepine
Driving Cranberry and Marble Creeks,Charles K. McHarg,1923-06-18,"Logs at the junction of Cranberry Creek and Marble Creek, St. Joe National Forest. Credit U.S.D.A. Forest Service.","Cranberry Creek, Shoshone County, Idaho, United States",log (wood); rivers;,47.1292,-116.1012,Image;StillImage,image/jpg,,99,whitepine
Tugboat 'Coeur d'Alene',Neil Fullerton,1941-05-08,Tugboat towing logs on St. Joe River above St. Maries towards Coeur d'Alene.,"Cottonwood Point, Benewah County, Idaho, United States",log (wood); rivers; tugboats;,47.3317,-116.6177,Image;StillImage,image/jpg,,100,whitepine
Sleigh Loaded with Logs,,1905-01-01,"Joe Brown logging operation at Sanders, Idaho. Team of horses pulling a 'go-devil' or a sled. Courtesy of Mrs. Day of Sanders, ID.","Sanders, Benewah County, Idaho, United States",sleds; draft horses; group portraits; log (wood); snow; winter;,47.1066,-116.796,Image;StillImage,image/jpg,,101,whitepine
